time,open,high,low,close,Basis,Upper,Lower,Volume,Volume MA
1993-06-14T19:00:00-03:00,1.71329999,1.72019994,1.71329999,1.72019994,NaN,NaN,NaN,0,NaN
1993-06-15T19:00:00-03:00,1.71150005,1.72350001,1.71150005,1.72350001,NaN,NaN,NaN,0,NaN
1993-06-17T19:00:00-03:00,1.73029995,1.74249995,1.73029995,1.74249995,NaN,NaN,NaN,0,NaN
1993-06-20T19:00:00-03:00,1.7421,1.74909997,1.7421,1.74909997,NaN,NaN,NaN,0,NaN
1993-06-21T19:00:00-03:00,1.75390005,1.76619995,1.75390005,1.76619995,NaN,NaN,NaN,0,NaN
1993-06-22T19:00:00-03:00,1.75230002,1.76470006,1.75230002,1.76470006,NaN,NaN,NaN,0,NaN
1993-06-23T19:00:00-03:00,1.76590002,1.773,1.76590002,1.773,NaN,NaN,NaN,0,NaN
1993-06-24T19:00:00-03:00,1.76769996,1.78009999,1.76769996,1.78009999,1.752412484,1.794331052,1.710493915,0,0
1993-06-27T19:00:00-03:00,1.7687,1.78120005,1.7687,1.78120005,1.760037498,1.797722256,1.722352739,0,0
1993-06-28T19:00:00-03:00,1.76999998,1.78250003,1.76999998,1.78250003,1.7674125,1.795472562,1.739352438,0,0
1993-06-29T19:00:00-03:00,1.76610005,1.77859998,1.76610005,1.77859998,1.771925004,1.793330111,1.750519897,0,0
1993-06-30T19:00:00-03:00,1.76030004,1.77269995,1.76030004,1.77269995,1.774875001,1.78764911,1.762100893,0,0
1993-07-01T19:00:00-03:00,1.76689994,1.77929997,1.76689994,1.77929997,1.776512504,1.787675573,1.765349435,0,0
1993-07-04T19:00:00-03:00,1.76549995,1.778,1.76549995,1.778,1.778174996,1.784875593,1.7714744,0,0
1993-07-06T19:00:00-03:00,1.77639997,1.78530002,1.77639997,1.78530002,1.779712499,1.786599808,1.77282519,0,0
1993-07-07T19:00:00-03:00,1.78999996,1.79250002,1.78999996,1.79250002,1.781262503,1.792194577,1.770330428,0,0
1993-07-08T19:00:00-03:00,1.79400003,1.79649997,1.79400003,1.79649997,1.783174993,1.798039986,1.768309999,0,0
1993-07-11T19:00:00-03:00,1.80499995,1.8075,1.80499995,1.8075,1.786299989,1.808152468,1.76444751,0,0
1993-07-12T19:00:00-03:00,1.79820001,1.81089997,1.79820001,1.81089997,1.790337488,1.816514954,1.764160021,0,0
1993-07-13T19:00:00-03:00,1.79999995,1.80149996,1.79999995,1.80149996,1.793937489,1.817179234,1.770695743,0,0
1993-07-14T19:00:00-03:00,1.79799998,1.79999995,1.79799998,1.79999995,1.796524986,1.817131936,1.775918036,0,0
1993-07-15T19:00:00-03:00,1.801,1.80250001,1.801,1.80250001,1.799587488,1.814864713,1.784310262,0,0
1993-07-18T19:00:00-03:00,1.79799998,1.80050004,1.79799998,1.80050004,1.80148749,1.812318192,1.790656788,0,0
1993-07-19T19:00:00-03:00,1.7974,1.79970002,1.7974,1.79970002,1.80238749,1.811063568,1.793711412,0,0
1993-07-20T19:00:00-03:00,1.78999996,1.79149997,1.78999996,1.79149997,1.80176249,1.812516532,1.791008448,0,0
1993-07-21T19:00:00-03:00,1.79489994,1.7967,1.79489994,1.7967,1.80041249,1.810645491,1.790179489,0,0
1993-07-22T19:00:00-03:00,1.79489994,1.7967,1.79489994,1.7967,1.798637494,1.805271462,1.792003525,0,0
1993-07-25T19:00:00-03:00,1.80949998,1.81309998,1.80949998,1.81309998,1.800087496,1.811753019,1.788421974,0,0
1993-07-26T19:00:00-03:00,1.81159997,1.81340003,1.81159997,1.81340003,1.801762506,1.816373109,1.787151903,0,0
1993-07-27T19:00:00-03:00,1.81159997,1.81340003,1.81159997,1.81340003,1.803125009,1.819662484,1.786587533,0,0
1993-07-28T19:00:00-03:00,1.80999994,1.81149995,1.80999994,1.81149995,1.804499997,1.821749644,1.787250351,0,0
1993-07-29T19:00:00-03:00,1.83000004,1.83249998,1.83000004,1.83249998,1.808599992,1.83331416,1.783885825,0,0
1993-08-01T19:00:00-03:00,1.81920004,1.82369995,1.81920004,1.82369995,1.81262499,1.835291852,1.789958128,0,0
1993-08-02T19:00:00-03:00,1.81949997,1.82200003,1.81949997,1.82200003,1.815787494,1.835559291,1.796015697,0,0
1993-08-03T19:00:00-03:00,1.82000005,1.82149994,1.82000005,1.82149994,1.818887486,1.83254889,1.805226082,0,0
1993-08-04T19:00:00-03:00,1.81500006,1.8175,1.81500006,1.8175,1.819437489,1.832462038,1.806412939,0,0
