time,open,high,low,close,Basis,Upper,Lower,Volume,Volume MA
2003-02-26T19:00:00-03:00,0.1966,0.1966,0.1966,0.1966,NaN,NaN,NaN,0,NaN
2003-02-27T19:00:00-03:00,0.1966,0.1966,0.1966,0.1966,NaN,NaN,NaN,0,NaN
2003-03-02T19:00:00-03:00,0.1965,0.1965,0.1965,0.1965,NaN,NaN,NaN,0,NaN
2003-03-05T19:00:00-03:00,0.1965,0.1965,0.1965,0.1965,NaN,NaN,NaN,0,NaN
2003-03-09T19:00:00-03:00,0.1973,0.1973,0.1973,0.1973,NaN,NaN,NaN,0,NaN
2003-03-16T19:00:00-03:00,0.198,0.198,0.198,0.198,NaN,NaN,NaN,0,NaN
2003-03-17T19:00:00-03:00,0.198,0.198,0.198,0.198,NaN,NaN,NaN,0,NaN
2003-03-19T19:00:00-03:00,0.198,0.198,0.198,0.198,0.1971875,0.198534487,0.195840513,0,0
2003-03-23T19:00:00-03:00,0.1987,0.1987,0.1987,0.1987,0.19745,0.199034298,0.195865702,0,0
2003-03-31T19:00:00-03:00,0.1993,0.1993,0.1993,0.1993,0.1977875,0.199632595,0.195942405,0,0
2003-04-01T19:00:00-03:00,0.1995,0.1995,0.1995,0.1995,0.1981625,0.200027808,0.196297192,0,0
2003-04-06T19:00:00-03:00,0.1999,0.2,0.1999,0.2,0.1986,0.200337815,0.196862185,0,0
2003-04-07T19:00:00-03:00,0.2,0.2,0.2,0.2,0.1989375,0.200580477,0.197294523,0,0
2003-04-08T19:00:00-03:00,0.1999,0.1999,0.1999,0.1999,0.199175,0.200755348,0.197594652,0,0
2003-04-10T19:00:00-03:00,0.1999,0.1999,0.1999,0.1999,0.1994125,0.200770578,0.198054422,0,0
2003-04-13T19:00:00-03:00,0.2,0.2001,0.2,0.2001,0.199675,0.20057361,0.19877639,0,0
2003-04-14T19:00:00-03:00,0.2,0.2,0.2,0.2,0.1998375,0.200366059,0.199308941,0,0
2003-04-20T19:00:00-03:00,0.2006,0.2006,0.2006,0.2006,0.2,0.200565685,0.199434315,0,0
2003-04-27T19:00:00-03:00,0.2018,0.2018,0.2018,0.2018,0.2002875,0.201505849,0.199069151,0,0
2003-04-28T19:00:00-03:00,0.2018,0.2018,0.2018,0.2018,0.2005125,0.202056642,0.198968358,0,0
